alabama,6,Challenger,D,True,120120590,0.79,0.002,0.155,0.042,38.5,61524,62.9,0.032,3.81,1412.16,0.37,28.7
alabama,7,Incumbent,D,True,,0.32799999999999996,0.002,0.636,0.032,36.0,33928,54.3,0.055999999999999994,3.26,2018.05,0.33,100
alabama,7,Challenger,R,False,4485200,0.32799999999999996,0.002,0.636,0.032,36.0,33928,54.3,0.055999999999999994,3.81,1412.16,0.37,24.1
alabama,7,Incumbent,D,True,120120590,0.32799999999999996,0.002,0.636,0.032,36.0,33928,54.3,0.055999999999999994,3.81,1412.16,0.37,75.9
alaska,1,Incumbent,R,False,75139796,0.652,0.003,0.035,0.07,33.3,73355,70.5,0.053,3.26,2018.05,0.35,55.44
alaska,1,Challenger,D,True,,0.652,0.003,0.035,0.07,33.3,73355,70.5,0.053,3.26,2018.05,0.35,44.56
alaska,1,Incumbent,R,False,99901219,0.652,0.003,0.035,0.07,33.3,73355,70.5,0.053,3.81,1412.16,0.31,69.08
alaska,1,Challenger,D,True,900,0.652,0.003,0.035,0.07,33.3,73355,70.5,0.053,3.81,1412.16,0.31,30.92
arizona,1,Challenger,R,False,3935703,0.635,0.003,0.025,0.22899999999999998,36.6,48892,51.6,0.055,3.26,2018.05,0.41,47.39
arizona,1,Incumbent,D,True,5611679,0.635,0.003,0.025,0.22899999999999998,36.6,48892,51.6,0.055,3.26,2018.05,0.41,52.61
arizona,1,Challenger,R,False,2850610,0.635,0.003,0.025,0.22899999999999998,36.6,48892,51.6,0.055,3.81,1412.16,0.44,48.06
arizona,1,Challenger,D,True,418500,0.635,0.003,0.025,0.22899999999999998,36.6,48892,51.6,0.055,3.81,1412.16,0.44,51.94
arizona,2,Challenger,R,False,3935703,0.8220000000000001,0.003,0.042,0.278,41.7,48095,55.6,0.039,3.26,2018.05,0.41,50.04
arizona,2,Incumbent,D,True,5611679,0.8220000000000001,0.003,0.042,0.278,41.7,48095,55.6,0.039,3.26,2018.05,0.41,49.96
arizona,2,Challenger,R,False,2850610,0.8220000000000001,0.003,0.042,0.278,41.7,48095,55.6,0.039,3.81,1412.16,0.44,49.58
arizona,2,Incumbent,D,True,418500,0.8220000000000001,0.003,0.042,0.278,41.7,48095,55.6,0.039,3.81,1412.16,0.44,50.42
arizona,3,Challenger,R,False,3935703,0.7,0.003,0.049,0.6,31.1,42953,60.6,0.057999999999999996,3.26,2018.05,0.41,44.25
arizona,3,Incumbent,D,True,5611679,0.7,0.003,0.049,0.6,31.1,42953,60.6,0.057999999999999996,3.26,2018.05,0.41,55.75
arizona,3,Challenger,R,False,2850610,0.7,0.003,0.049,0.6,31.1,42953,60.6,0.057999999999999996,3.81,1412.16,0.44,38.89
arizona,3,Incumbent,D,True,418500,0.7,0.003,0.049,0.6,31.1,42953,60.6,0.057999999999999996,3.81,1412.16,0.44,61.11
arizona,4,Incumbent,R,False,3935703,0.892,0.002,0.016,0.18100000000000002,47.9,46467,46.2,0.036000000000000004,3.26,2018.05,0.41,73.07
arizona,4,Challenger,D,True,5611679,0.892,0.002,0.016,0.18100000000000002,47.9,46467,46.2,0.036000000000000004,3.26,2018.05,0.41,26.93
arizona,4,Incumbent,R,False,2850610,0.892,0.002,0.016,0.18100000000000002,47.9,46467,46.2,0.036000000000000004,3.81,1412.16,0.44,70.2
arizona,4,Challenger,D,True,418500,0.892,0.002,0.016,0.18100000000000002,47.9,46467,46.2,0.036000000000000004,3.81,1412.16,0.44,29.8
arizona,5,Incumbent,R,False,3935703,0.846,0.006,0.033,0.172,38.6,69784,63.9,0.027000000000000003,3.26,2018.05,0.41,69.58
arizona,5,Challenger,D,True,5611679,0.846,0.006,0.033,0.172,38.6,69784,63.9,0.027000000000000003,3.26,2018.05,0.41,30.42
arizona,5,Challenger,R,False,2850610,0.846,0.006,0.033,0.172,38.6,69784,63.9,0.027000000000000003,3.81,1412.16,0.44,67.19
arizona,5,Challenger,D,True,418500,0.846,0.006,0.033,0.172,38.6,69784,63.9,0.027000000000000003,3.81,1412.16,0.44,32.81
arizona,6,Incumbent,R,False,3935703,0.8390000000000001,0.006999999999999999,0.032,0.182,42.2,63495,62.5,0.032,3.26,2018.05,0.41,64.86
arizona,6,Challenger,D,True,5611679,0.8390000000000001,0.006999999999999999,0.032,0.182,42.2,63495,62.5,0.032,3.26,2018.05,0.41,35.14
arizona,6,Incumbent,R,False,2850610,0.8390000000000001,0.006999999999999999,0.032,0.182,42.2,63495,62.5,0.032,3.81,1412.16,0.44,64.79
arizona,6,Challenger,D,True,418500,0.8390000000000001,0.006999999999999999,0.032,0.182,42.2,63495,62.5,0.032,3.81,1412.16,0.44,35.21
arizona,7,Challenger,D,True,5611679,0.615,0.005,0.102,0.628,29.9,35243,61.5,0.047,3.26,2018.05,0.41,100
arizona,7,Incumbent,D,True,418500,0.615,0.005,0.102,0.628,29.9,35243,61.5,0.047,3.81,1412.16,0.44,100
arizona,8,Incumbent,R,False,3935703,0.852,0.006,0.048,0.19699999999999998,41.7,60858,57.8,0.033,3.26,2018.05,0.41,100
arizona,8,Incumbent,R,False,2850610,0.852,0.006,0.048,0.19699999999999998,41.7,60858,57.8,0.033,3.81,1412.16,0.44,64.37
arizona,8,Challenger,D,True,418500,0.852,0.006,0.048,0.19699999999999998,41.7,60858,57.8,0.033,3.81,1412.16,0.44,35.63
arizona,9,Challenger,R,False,3935703,0.772,0.005,0.049,0.293,33.3,51435,69.5,0.037000000000000005,3.26,2018.05,0.41,43.36
arizona,9,Incumbent,D,True,5611679,0.772,0.005,0.049,0.293,33.3,51435,69.5,0.037000000000000005,3.26,2018.05,0.41,56.64
arizona,9,Challenger,R,False,2850610,0.772,0.005,0.049,0.293,33.3,51435,69.5,0.037000000000000005,3.81,1412.16,0.44,47.81
arizona,9,Challenger,D,True,418500,0.772,0.005,0.049,0.293,33.3,51435,69.5,0.037000000000000005,3.81,1412.16,0.44,52.19
arkansas,1,Incumbent,R,False,96900467,0.778,0.001,0.182,0.031,40.0,36882,53.2,0.035,3.26,2018.05,0.32,66.14
arkansas,1,Challenger,D,True,118393978,0.778,0.001,0.182,0.031,40.0,36882,53.2,0.035,3.26,2018.05,0.32,33.86
arkansas,1,Incumbent,R,False,90639061,0.778,0.001,0.182,0.031,40.0,36882,53.2,0.035,3.81,1412.16,0.37,58.96
arkansas,1,Challenger,D,True,10851080,0.778,0.001,0.182,0.031,40.0,36882,53.2,0.035,3.81,1412.16,0.37,41.04
arkansas,2,Challenger,R,False,96900467,0.7240000000000001,0.001,0.226,0.05,36.5,47118,61.2,0.033,3.26,2018.05,0.32,54.32
arkansas,2,Challenger,D,True,118393978,0.7240000000000001,0.001,0.226,0.05,36.5,47118,61.2,0.033,3.26,2018.05,0.32,45.68
arkansas,2,Incumbent,R,False,90639061,0.7240000000000001,0.001,0.226,0.05,36.5,47118,61.2,0.033,3.81,1412.16,0.37,58.3
arkansas,2,Challenger,D,True,10851080,0.7240000000000001,0.001,0.226,0.05,36.5,47118,61.2,0.033,3.81,1412.16,0.37,41.7
arkansas,3,Incumbent,R,False,96900467,0.845,0.002,0.033,0.13699999999999998,35.1,46740,60.7,0.027000000000000003,3.26,2018.05,0.32,100
arkansas,3,Incumbent,R,False,90639061,0.845,0.002,0.033,0.13699999999999998,35.1,46740,60.7,0.027000000000000003,3.81,1412.16,0.37,100
arkansas,4,Challenger,R,False,96900467,0.7490000000000001,0.002,0.19699999999999998,0.055999999999999994,41.2,37728,54.8,0.040999999999999995,3.26,2018.05,0.32,55.8
arkansas,4,Challenger,D,True,118393978,0.7490000000000001,0.002,0.19699999999999998,0.055999999999999994,41.2,37728,54.8,0.040999999999999995,3.26,2018.05,0.32,44.2
arkansas,4,Challenger,R,False,90639061,0.7490000000000001,0.002,0.19699999999999998,0.055999999999999994,41.2,37728,54.8,0.040999999999999995,3.81,1412.16,0.37,61.87
arkansas,4,Challenger,D,True,10851080,0.7490000000000001,0.002,0.19699999999999998,0.055999999999999994,41.2,37728,54.8,0.040999999999999995,3.81,1412.16,0.37,38.13
california,1,Incumbent,R,False,,0.862,0.003,0.013999999999999999,0.131,42.4,46091,52.5,0.040999999999999995,3.26,2018.05,0.51,61.03
california,1,Challenger,D,True,92075776,0.862,0.003,0.013999999999999999,0.131,42.4,46091,52.5,0.040999999999999995,3.26,2018.05,0.51,38.97
california,1,Challenger,R,False,3700000,0.862,0.003,0.013999999999999999,0.131,42.4,46091,52.5,0.040999999999999995,3.81,1412.16,0.54,57.38
california,1,Challenger,D,True,33185774,0.862,0.003,0.013999999999999999,0.131,42.4,46091,52.5,0.040999999999999995,3.81,1412.16,0.54,42.62
california,2,Challenger,R,False,,0.7959999999999999,0.003,0.016,0.177,43.5,65414,60.8,0.036000000000000004,3.26,2018.05,0.51,25.01
california,2,Incumbent,D,True,92075776,0.7959999999999999,0.003,0.016,0.177,43.5,65414,60.8,0.036000000000000004,3.26,2018.05,0.51,74.99
california,2,Challenger,R,False,3700000,0.7959999999999999,0.003,0.016,0.177,43.5,65414,60.8,0.036000000000000004,3.81,1412.16,0.54,28.76
california,2,Challenger,D,True,33185774,0.7959999999999999,0.003,0.016,0.177,43.5,65414,60.8,0.036000000000000004,3.81,1412.16,0.54,71.24
california,3,Challenger,R,False,,0.657,0.006,0.063,0.3,34.7,57401,59.8,0.053,3.26,2018.05,0.51,47.28
california,3,Incumbent,D,True,92075776,0.657,0.006,0.063,0.3,34.7,57401,59.8,0.053,3.26,2018.05,0.51,52.72
california,3,Challenger,R,False,3700000,0.657,0.006,0.063,0.3,34.7,57401,59.8,0.053,3.81,1412.16,0.54,45.77
california,3,Incumbent,D,True,33185774,0.657,0.006,0.063,0.3,34.7,57401,59.8,0.053,3.81,1412.16,0.54,54.23
california,4,Incumbent,R,False,,0.851,0.003,0.016,0.132,44.9,70582,55.5,0.042,3.26,2018.05,0.51,100
california,4,Incumbent,R,False,3700000,0.851,0.003,0.016,0.132,44.9,70582,55.5,0.042,3.81,1412.16,0.54,61.11
california,4,Challenger,D,True,33185774,0.851,0.003,0.016,0.132,44.9,70582,55.5,0.042,3.81,1412.16,0.54,38.89
california,5,Incumbent,D,True,92075776,0.643,0.008,0.057999999999999996,0.27899999999999997,39.8,67197,63.4,0.038,3.26,2018.05,0.51,100
california,5,Challenger,R,False,3700000,0.643,0.008,0.057999999999999996,0.27899999999999997,39.8,67197,63.4,0.038,3.81,1412.16,0.54,25.53
california,5,Incumbent,D,True,33185774,0.643,0.008,0.057999999999999996,0.27899999999999997,39.8,67197,63.4,0.038,3.81,1412.16,0.54,74.47
california,6,Challenger,R,False,,0.54,0.01,0.121,0.295,33.9,49523,61.9,0.051,3.26,2018.05,0.51,27.31
california,6,Incumbent,D,True,92075776,0.54,0.01,0.121,0.295,33.9,49523,61.9,0.051,3.26,2018.05,0.51,72.69
california,6,Challenger,R,False,3700000,0.54,0.01,0.121,0.295,33.9,49523,61.9,0.051,3.81,1412.16,0.54,24.95
california,6,Incumbent,D,True,33185774,0.54,0.01,0.121,0.295,33.9,49523,61.9,0.051,3.81,1412.16,0.54,75.05
california,7,Challenger,R,False,,0.645,0.01,0.076,0.159,38.5,70131,62.8,0.052000000000000005,3.26,2018.05,0.51,49.6
california,7,Incumbent,D,True,92075776,0.645,0.01,0.076,0.159,38.5,70131,62.8,0.052000000000000005,3.26,2018.05,0.51,50.4
california,7,Incumbent,R,False,3700000,0.645,0.01,0.076,0.159,38.5,70131,62.8,0.052000000000000005,3.81,1412.16,0.54,48.32
california,7,Challenger,D,True,33185774,0.645,0.01,0.076,0.159,38.5,70131,62.8,0.052000000000000005,3.81,1412.16,0.54,51.68
california,8,Incumbent,R,False,,0.7809999999999999,0.005,0.08,0.392,34.1,46468,56.4,0.066,3.26,2018.05,0.51,67.65
california,8,Challenger,D,True,92075776,0.7809999999999999,0.005,0.08,0.392,34.1,46468,56.4,0.066,3.26,2018.05,0.51,32.35
california,8,Challenger,R,False,3700000,0.7809999999999999,0.005,0.08,0.392,34.1,46468,56.4,0.066,3.81,1412.16,0.54,100
california,9,Challenger,R,False,,0.56,0.008,0.08900000000000001,0.376,34.4,57509,59.7,0.06,3.26,2018.05,0.51,47.63
california,9,Incumbent,D,True,92075776,0.56,0.008,0.08900000000000001,0.376,34.4,57509,59.7,0.06,3.26,2018.05,0.51,52.37
california,9,Challenger,R,False,3700000,0.56,0.008,0.08900000000000001,0.376,34.4,57509,59.7,0.06,3.81,1412.16,0.54,44.45
california,9,Incumbent,D,True,33185774,0.56,0.008,0.08900000000000001,0.376,34.4,57509,59.7,0.06,3.81,1412.16,0.54,55.55
california,10,Incumbent,R,False,,0.733,0.006,0.032,0.42700000000000005,34.7,56368,60.6,0.066,3.26,2018.05,0.51,56.15
california,10,Challenger,D,True,92075776,0.733,0.006,0.032,0.42700000000000005,34.7,56368,60.6,0.066,3.26,2018.05,0.51,43.85
california,10,Incumbent,R,False,3700000,0.733,0.006,0.032,0.42700000000000005,34.7,56368,60.6,0.066,3.81,1412.16,0.54,52.71
california,10,Challenger,D,True,33185774,0.733,0.006,0.032,0.42700000000000005,34.7,56368,60.6,0.066,3.81,1412.16,0.54,47.29
california,11,Challenger,R,False,,0.588,0.009000000000000001,0.085,0.272,39.8,79622,64.2,0.044000000000000004,3.26,2018.05,0.51,32.73
california,11,Challenger,D,True,92075776,0.588,0.009000000000000001,0.085,0.272,39.8,79622,64.2,0.044000000000000004,3.26,2018.05,0.51,67.27
california,11,Challenger,R,False,3700000,0.588,0.009000000000000001,0.085,0.272,39.8,79622,64.2,0.044000000000000004,3.81,1412.16,0.54,30.27
california,11,Incumbent,D,True,33185774,0.588,0.009000000000000001,0.085,0.272,39.8,79622,64.2,0.044000000000000004,3.81,1412.16,0.54,69.73
california,12,Challenger,R,False,,0.49700000000000005,0.008,0.053,0.149,38.3,93122,70.9,0.034,3.26,2018.05,0.51,16.75
california,12,Incumbent,D,True,92075776,0.49700000000000005,0.008,0.053,0.149,38.3,93122,70.9,0.034,3.26,2018.05,0.51,83.25
california,12,Challenger,R,False,3700000,0.49700000000000005,0.008,0.053,0.149,38.3,93122,70.9,0.034,3.81,1412.16,0.54,14.92
california,12,Incumbent,D,True,33185774,0.49700000000000005,0.008,0.053,0.149,38.3,93122,70.9,0.034,3.81,1412.16,0.54,85.08
california,13,Challenger,R,False,,0.43700000000000006,0.01,0.174,0.22399999999999998,36.8,66046,67.2,0.042,3.26,2018.05,0.51,11.52
california,13,Incumbent,D,True,92075776,0.43700000000000006,0.01,0.174,0.22399999999999998,36.8,66046,67.2,0.042,3.26,2018.05,0.51,88.48
california,13,Incumbent,D,True,33185774,0.43700000000000006,0.01,0.174,0.22399999999999998,36.8,66046,67.2,0.042,3.81,1412.16,0.54,100
california,14,Challenger,R,False,,0.44799999999999995,0.009000000000000001,0.028999999999999998,0.243,39.5,98129,68.0,0.038,3.26,2018.05,0.51,23.3
california,14,Incumbent,D,True,92075776,0.44799999999999995,0.009000000000000001,0.028999999999999998,0.243,39.5,98129,68.0,0.038,3.26,2018.05,0.51,76.7
california,14,Challenger,R,False,3700000,0.44799999999999995,0.009000000000000001,0.028999999999999998,0.243,39.5,98129,68.0,0.038,3.81,1412.16,0.54,21.08
california,14,Incumbent,D,True,33185774,0.44799999999999995,0.009000000000000001,0.028999999999999998,0.243,39.5,98129,68.0,0.038,3.81,1412.16,0.54,78.92
california,15,Challenger,R,False,,0.45799999999999996,0.012,0.06,0.222,37.9,100634,66.6,0.028999999999999998,3.26,2018.05,0.51,30.19
california,15,Incumbent,D,True,92075776,0.45799999999999996,0.012,0.06,0.222,37.9,100634,66.6,0.028999999999999998,3.26,2018.05,0.51,69.81
california,15,Challenger,D,True,33185774,0.45799999999999996,0.012,0.06,0.222,37.9,100634,66.6,0.028999999999999998,3.81,1412.16,0.54,100
california,16,Challenger,R,False,,0.603,0.008,0.052000000000000005,0.604,30.0,39211,57.2,0.066,3.26,2018.05,0.51,49.27
california,16,Incumbent,D,True,92075776,0.603,0.008,0.052000000000000005,0.604,30.0,39211,57.2,0.066,3.26,2018.05,0.51,50.73
california,16,Challenger,R,False,3700000,0.603,0.008,0.052000000000000005,0.604,30.0,39211,57.2,0.066,3.81,1412.16,0.54,42.59
california,16,Incumbent,D,True,33185774,0.603,0.008,0.052000000000000005,0.604,30.0,39211,57.2,0.066,3.81,1412.16,0.54,57.41
california,17,Incumbent,D,True,92075776,0.31,0.013000000000000001,0.025,0.162,36.8,111024,66.4,0.034,3.26,2018.05,0.51,100
california,17,Challenger,R,False,3700000,0.31,0.013000000000000001,0.025,0.162,36.8,111024,66.4,0.034,3.81,1412.16,0.54,26.46
california,17,Incumbent,D,True,33185774,0.31,0.013000000000000001,0.025,0.162,36.8,111024,66.4,0.034,3.81,1412.16,0.54,73.54
california,18,Challenger,R,False,,0.638,0.011000000000000001,0.018000000000000002,0.159,39.6,120089,66.5,0.024,3.26,2018.05,0.51,32.25
california,18,Incumbent,D,True,92075776,0.638,0.011000000000000001,0.018000000000000002,0.159,39.6,120089,66.5,0.024,3.26,2018.05,0.51,67.75
california,18,Challenger,R,False,3700000,0.638,0.011000000000000001,0.018000000000000002,0.159,39.6,120089,66.5,0.024,3.81,1412.16,0.54,29.51
california,18,Incumbent,D,True,33185774,0.638,0.011000000000000001,0.018000000000000002,0.159,39.6,120089,66.5,0.024,3.81,1412.16,0.54,70.49
california,19,Incumbent,D,True,92075776,0.433,0.012,0.028999999999999998,0.413,36.8,85536,66.7,0.042,3.26,2018.05,0.51,100
california,19,Challenger,R,False,3700000,0.433,0.012,0.028999999999999998,0.413,36.8,85536,66.7,0.042,3.81,1412.16,0.54,26.76
california,19,Incumbent,D,True,33185774,0.433,0.012,0.028999999999999998,0.413,36.8,85536,66.7,0.042,3.81,1412.16,0.54,73.24
california,20,Incumbent,D,True,92075776,0.7040000000000001,0.003,0.017,0.529,34.4,61507,61.0,0.036000000000000004,3.26,2018.05,0.51,100
california,20,Challenger,R,False,3700000,0.7040000000000001,0.003,0.017,0.529,34.4,61507,61.0,0.036000000000000004,3.81,1412.16,0.54,25.93
california,20,Incumbent,D,True,33185774,0.7040000000000001,0.003,0.017,0.529,34.4,61507,61.0,0.036000000000000004,3.81,1412.16,0.54,74.07
california,21,Incumbent,R,False,,0.733,0.005,0.038,0.747,29.6,37970,57.8,0.071,3.26,2018.05,0.51,57.83
california,21,Challenger,D,True,92075776,0.733,0.005,0.038,0.747,29.6,37970,57.8,0.071,3.26,2018.05,0.51,42.17
california,21,Challenger,R,False,3700000,0.733,0.005,0.038,0.747,29.6,37970,57.8,0.071,3.81,1412.16,0.54,57.76
california,21,Challenger,D,True,33185774,0.733,0.005,0.038,0.747,29.6,37970,57.8,0.071,3.81,1412.16,0.54,42.24
california,22,Incumbent,R,False,,0.735,0.006999999999999999,0.034,0.467,32.8,53886,61.0,0.049,3.26,2018.05,0.51,72.04
california,22,Challenger,D,True,92075776,0.735,0.006999999999999999,0.034,0.467,32.8,53886,61.0,0.049,3.26,2018.05,0.51,27.96
california,22,Incumbent,R,False,3700000,0.735,0.006999999999999999,0.034,0.467,32.8,53886,61.0,0.049,3.81,1412.16,0.54,61.88
california,22,Challenger,D,True,33185774,0.735,0.006999999999999999,0.034,0.467,32.8,53886,61.0,0.049,3.81,1412.16,0.54,38.12
california,23,Incumbent,R,False,,0.759,0.005,0.071,0.377,33.3,59341,58.4,0.05,3.26,2018.05,0.51,74.84
california,23,Challenger,D,True,92075776,0.759,0.005,0.071,0.377,33.3,59341,58.4,0.05,3.26,2018.05,0.51,25.16
california,23,Incumbent,R,False,3700000,0.759,0.005,0.071,0.377,33.3,59341,58.4,0.05,3.81,1412.16,0.54,100
california,24,Challenger,R,False,,0.8109999999999999,0.003,0.02,0.36,35.8,63199,62.1,0.035,3.26,2018.05,0.51,48.07
california,24,Incumbent,D,True,92075776,0.8109999999999999,0.003,0.02,0.36,35.8,63199,62.1,0.035,3.26,2018.05,0.51,51.93
california,24,Challenger,R,False,3700000,0.8109999999999999,0.003,0.02,0.36,35.8,63199,62.1,0.035,3.81,1412.16,0.54,44.9
california,24,Incumbent,D,True,33185774,0.8109999999999999,0.003,0.02,0.36,35.8,63199,62.1,0.035,3.81,1412.16,0.54,55.1
california,25,Challenger,R,False,,0.655,0.009000000000000001,0.083,0.37200000000000005,36.0,75732,61.9,0.046,3.26,2018.05,0.51,100
california,25,Incumbent,R,False,3700000,0.655,0.009000000000000001,0.083,0.37200000000000005,36.0,75732,61.9,0.046,3.81,1412.16,0.54,54.78
california,25,Challenger,D,True,33185774,0.655,0.009000000000000001,0.083,0.37200000000000005,36.0,75732,61.9,0.046,3.81,1412.16,0.54,45.22
california,26,Challenger,R,False,,0.807,0.005,0.018000000000000002,0.45,37.3,77744,64.7,0.046,3.26,2018.05,0.51,48.67
california,26,Incumbent,D,True,92075776,0.807,0.005,0.018000000000000002,0.45,37.3,77744,64.7,0.046,3.26,2018.05,0.51,51.33
california,26,Challenger,R,False,3700000,0.807,0.005,0.018000000000000002,0.45,37.3,77744,64.7,0.046,3.81,1412.16,0.54,47.31
california,26,Challenger,D,True,33185774,0.807,0.005,0.018000000000000002,0.45,37.3,77744,64.7,0.046,3.81,1412.16,0.54,52.69
california,27,Challenger,R,False,,0.384,0.013999999999999999,0.048,0.27899999999999997,41.4,71343,62.2,0.035,3.26,2018.05,0.51,40.64
california,27,Incumbent,D,True,92075776,0.384,0.013999999999999999,0.048,0.27899999999999997,41.4,71343,62.2,0.035,3.26,2018.05,0.51,59.36
california,27,Challenger,R,False,3700000,0.384,0.013999999999999999,0.048,0.27899999999999997,41.4,71343,62.2,0.035,3.81,1412.16,0.54,36.02
california,27,Incumbent,D,True,33185774,0.384,0.013999999999999999,0.048,0.27899999999999997,41.4,71343,62.2,0.035,3.81,1412.16,0.54,63.98
california,28,Incumbent,D,True,92075776,0.674,0.011000000000000001,0.03,0.242,39.5,61405,68.3,0.045,3.26,2018.05,0.51,100
california,28,Challenger,R,False,3700000,0.674,0.011000000000000001,0.03,0.242,39.5,61405,68.3,0.045,3.81,1412.16,0.54,23.51
california,28,Incumbent,D,True,33185774,0.674,0.011000000000000001,0.03,0.242,39.5,61405,68.3,0.045,3.81,1412.16,0.54,76.49
california,29,Challenger,R,False,,0.56,0.009000000000000001,0.039,0.688,33.8,47608,65.9,0.049,3.26,2018.05,0.51,25.39
california,29,Incumbent,D,True,92075776,0.56,0.009000000000000001,0.039,0.688,33.8,47608,65.9,0.049,3.26,2018.05,0.51,74.61
california,29,Challenger,D,True,33185774,0.56,0.009000000000000001,0.039,0.688,33.8,47608,65.9,0.049,3.81,1412.16,0.54,100
california,30,Challenger,R,False,,0.6509999999999999,0.01,0.043,0.289,38.6,75853,67.3,0.04,3.26,2018.05,0.51,34.36
california,30,Incumbent,D,True,92075776,0.6509999999999999,0.01,0.043,0.289,38.6,75853,67.3,0.04,3.26,2018.05,0.51,65.64
california,30,Challenger,D,True,33185774,0.6509999999999999,0.01,0.043,0.289,38.6,75853,67.3,0.04,3.81,1412.16,0.54,100
california,31,Challenger,R,False,,0.615,0.008,0.109,0.518,32.3,54453,61.5,0.051,3.26,2018.05,0.51,48.27
california,31,Challenger,D,True,92075776,0.615,0.008,0.109,0.518,32.3,54453,61.5,0.051,3.26,2018.05,0.51,51.73
california,31,Incumbent,R,False,3700000,0.615,0.008,0.109,0.518,32.3,54453,61.5,0.051,3.81,1412.16,0.54,100
california,32,Challenger,R,False,,0.49200000000000005,0.011000000000000001,0.019,0.634,36.6,61756,62.0,0.047,3.26,2018.05,0.51,40.34
california,32,Incumbent,D,True,92075776,0.49200000000000005,0.011000000000000001,0.019,0.634,36.6,61756,62.0,0.047,3.26,2018.05,0.51,59.66
california,32,Challenger,R,False,3700000,0.49200000000000005,0.011000000000000001,0.019,0.634,36.6,61756,62.0,0.047,3.81,1412.16,0.54,34.3
california,32,Incumbent,D,True,33185774,0.49200000000000005,0.011000000000000001,0.019,0.634,36.6,61756,62.0,0.047,3.81,1412.16,0.54,65.7
california,33,Challenger,R,False,,0.718,0.011000000000000001,0.037000000000000005,0.13,40.8,97074,64.8,0.037000000000000005,3.26,2018.05,0.51,40.81
california,33,Challenger,D,True,92075776,0.718,0.011000000000000001,0.037000000000000005,0.13,40.8,97074,64.8,0.037000000000000005,3.26,2018.05,0.51,59.19
california,33,Incumbent,D,True,33185774,0.718,0.011000000000000001,0.037000000000000005,0.13,40.8,97074,64.8,0.037000000000000005,3.81,1412.16,0.54,100
california,34,Incumbent,D,True,92075776,0.406,0.01,0.047,0.642,34.2,38326,64.6,0.051,3.26,2018.05,0.51,100
california,34,Challenger,R,False,3700000,0.406,0.01,0.047,0.642,34.2,38326,64.6,0.051,3.81,1412.16,0.54,14.38
california,34,Incumbent,D,True,33185774,0.406,0.01,0.047,0.642,34.2,38326,64.6,0.051,3.81,1412.16,0.54,85.62
california,35,Challenger,D,True,92075776,0.45299999999999996,0.008,0.062,0.715,31.6,56215,63.1,0.057,3.26,2018.05,0.51,100
